نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,خیلی خوبه من که راضیم,0,false,2023-03-29T08:19:05+00:00,مثبت,0.95,سایر,سایر
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,خیلی سبک و مناسب استفاده ی روزانه و کاور بالایی نداره.راحت پخش میشه و شماره ی 20برای پوست روشن مناسبه .در کل نسبت به قیمتش خوبه❤️,2,true,2022-12-09T15:34:19+00:00,مثبت,0.79,محصول | قیمت,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,این کانسیلر و من توی تخفیف سایت خانومی خریدم و خیلی راضی بودم. کاور خوبی داره و اصلا جمع نمیشه و چروک ایجاد نمیکنه. البته من بعدش حتما از پودر فیکس استفاده میکنم تا ثابت بمونه. ماندگاریش خوبه. کدری و تیرگی زیر چشمم و خوب پوشش داد. خیلی سبکه روی پوست و چرب و سنگین نیست.,2,false,2022-11-29T08:08:15+00:00,مثبت,0.91,محصول | اصل بودن کالا | قیمت,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,"خیلی خوب روی پوست میشینه و موندگاری خیلی خوبی داره و اصلا جمع نمیشه.
اما کاور بالایی نداره و سیاهی هارو کامل نمیپوشونه.
رنگ شماره بیست هم رنگ روشنیه و به پوست من که گندمیه نمیخورد.
در‌ کل کانسیلر خوبیه اگه رنگ مناسبشو بگیرین.
",2,true,2021-09-17T21:53:19+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,"کانسیلر خوبیه با قیمت مناسب
من حتی بعد از استفاده فیکسش نمیکنم ولی اصلا توی چین و چروکا جمع نمیشه ",13,true,2020-08-12T01:05:25+00:00,مثبت,0.67,اصل بودن کالا | قیمت,اصل بودن کالا
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,حتما باید فیکس بشه، با توجه ب قیمت خوبه,7,true,2020-05-08T17:38:20+00:00,ترکیبی,0.74,اصل بودن کالا | قیمت,اصل بودن کالا
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,برای استفاده روزانه انتخاب فوق العاده ایه و نسبت ب قیمتش کیفیت خوبی داره ,20,true,2020-04-08T23:11:28+00:00,مثبت,0.91,محصول | قیمت,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,برای استفاده‌ی روزانه با توجه به قیمتش خیلی خوبه. فقط خیلی آبکیه و حتما باید فیکس بشه. برای زیر چشم مناسبه اما برای پوشوندن جوش نه زیاد.,6,false,2019-10-12T19:31:20+00:00,ترکیبی,0.87,اصل بودن کالا | قیمت,اصل بودن کالا
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,باعث سوزش چشم میشه و اصلا کاور خوبی نداره,13,false,2019-07-28T11:23:24.13+00:00,خنثی,0.35,اصل بودن کالا,اصل بودن کالا
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,خیلی خوب بلِند میشه و بعد چند ساعت زیر چشم چروک نمیشه یا پاک نمیشه، کاورش خیلی بالا نیست برای کساییکه زیر چشمشون خیلی تیره نیست عالیه و برای هایلایت خیلی خوش رنگه,10,true,2019-04-29T11:10:16.13+00:00,خنثی,0.35,محصول,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143, با اینکه پوستم روشنه شماره 20 بهم بیشتر میخوره . 10ی مقدار صورتیه . کاورش هم متوسط و طبیعیه برای مصرف روزانه. اگه کانسیلر خیلی غلیظ و کاور بالا  میخواید اچ دی گلدن رز یا دبورا یا نوت یا ترومچ لورال یا فیت می میبیلین بخرید .روش رو هم حتما با براش یکم پودر بزنید که بمونه  . حالا هر مدل هر کانسیلری رو .,16,false,2019-03-11T23:07:56.5366667+00:00,خنثی,0.35,محصول,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,عجیبترین کانسیلری که داشتم! کلا دوستان سازندش یه چیزی شنیده بودن فقط از کانسیلر! خیلی رقیقه و اولش با رنگدانه های قوی و خوب به نظر میاد ولی در عرض چندثانیه غیب میشه! انگار نه انگار چیزی زدی! شایدم شما از همین جذب عجیبش استقبال کنین ولی چیزی که من می خواستم رنگ قوی و غلظت بالاتر از کرم پودر بود که با این ملاکا شدیدا مردود شد.,43,false,2018-10-21T00:50:44+00:00,مثبت,0.67,محصول,محصول
کانسیلر جنتل تاچ بلک دایموند,https://www.khanoumi.com/products/my-gentle-touch-concealer-20143,واقعا عایه,21,true,2018-08-17T20:35:32.7633333+00:00,خنثی,0.35,سایر,سایر
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,بوی خوب و ملایمی داره تا الان که استفاده کردم مشکلی ندیدم ازش,0,true,2026-08-08T13:56:56.7972995+03:30,مثبت,0.67,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,من خارش گرفتم باهاش اونقدرام که گفتن خوشبو نبود,0,true,2026-07-22T18:10:13.750652+03:30,خنثی,0.35,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,خیلی خوش بو و عالیه,0,false,2026-07-21T12:11:22.5081976+03:30,مثبت,0.79,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,خیلی خیلییییی خیلییییی خوش بووووو و اصلا اذیت کننده نیست من بامدل های دیگ سوزش و خشکی میگرفتم ولی این مدل اصلا اینجوری نیست,0,true,2026-06-28T13:02:56.3249198+03:30,مثبت,0.79,اصل بودن کالا | محصول,اصل بودن کالا
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,دختراااا اونقدرام بوش زیاد نیست اینقدر تاکژد کردین بوش قوی و خوبه خریدم ولی کاملا معمولیه بوش حتی از بوی لافارر کمتره,0,true,2026-05-01T03:28:46.5084143+03:30,مثبت,0.79,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,بوی محصولات نوزاد برند چیکو را میده خوشبو وملایم,0,true,2026-03-16T15:00:18.56074+03:30,خنثی,0.35,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,"خیلی خوشبوعه و کلا محصولات این برند و دوست دارم 
بنظرم ارزش خرید داره",0,true,2026-01-01T10:47:31.7182158+03:30,مثبت,0.67,محصول | قیمت,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,انقدر که گفتن خوشبوئه خریدمش ولی اونقدرم رایحه اش عالی نیست خیلی ملایمه,0,true,2025-09-24T16:14:03.9595374+03:30,منفی,0.67,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,این بهتتتتتترییییین و خوشبو ترییییییین ژلی بود که استفاده کردم,0,false,2025-07-03T07:49:33.785379+00:00,خنثی,0.35,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,واقعا خوشبو ترینه ژل های بهداشتی مختلفی امتحان کردم ولی این یکی واقعا بوی خوبی داره طوریکه تو حمام وقتی استفاده میشه بوش میپیچه,0,false,2025-04-24T14:45:50.1405869+00:00,مثبت,0.67,محصول,محصول
ژل بهداشتی بانوان ارکیده و انار,https://www.khanoumi.com/products/cinere-feminine-intimate-wash-20144,سلام وقتتون بخير،موجودش نميكنيد؟!😅,13,false,2019-02-15T19:38:45.7866667+00:00,خنثی,0.35,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,پوستت رو بعد از چند ماه نرم میکنه,0,true,2026-07-11T12:43:56.9072276+03:30,خنثی,0.35,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,بوی خوبی داره جذب بالا  پوست رو نرم میکنه ،من همیشه سفارشش میدم,0,true,2026-07-02T22:50:42.7256167+03:30,مثبت,0.67,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"دوسش دارمم
هم بوی خوبی داره هم مرطوب کنندگیش خوبه",0,false,2026-06-24T06:10:05.709482+03:30,مثبت,0.91,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"عالیههه عالی 
هم بو، هم مرطوب کنندگیش، همه چیش عالیه",0,true,2026-06-07T16:45:15.4280961+03:30,مثبت,0.95,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,سریع جذب میشه و نرم کنندگی بالا داره واقعا و فوق العاده خوشبو,0,true,2026-05-01T03:27:10.8135855+03:30,مثبت,0.67,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"بوی خوبی نداره،اخرش بوی دیفین هیدرامین میده
مرطوب کنندیش 7 از 10 هست با توجه به اینکه‌پوست‌من خیلی خشک هست",0,true,2026-03-07T20:06:54.9675959+03:30,منفی,0.67,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,هرچی بگم ازش کم گفتم،بوی خیلی خوبی داره زود جذب پوست میشه ،من پوستم بعد از حمام خیلی خشک بود ولی حدود دوساله دارم از این کرم بدن استفاده میکنم  عالیــــــه,0,true,2026-01-30T10:00:09.3511233+03:30,ترکیبی,0.87,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,خیلی خوبه . و کیفیت بالایی داره اما قیمتش یکم بالا رفته لطفا تخفیف و بیشتر کنید,0,true,2025-12-09T14:09:50.8135249+03:30,مثبت,0.91,قیمت | محصول,قیمت
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,راضی هستم ازش محصول خوبیه,0,true,2025-10-26T16:25:20.669826+03:30,مثبت,0.79,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,واقعا عالیه . بوی خوبی داره و برای پوست های خشک خیلی خوبه من بار سوم هست که میگیردم از این محصول,0,true,2025-04-06T06:35:15.8856155+00:00,مثبت,0.95,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"خیییلی خوشبوعه
پوست من بعد حمام بخاطر خشکی کشیده میشه که این کرم تا حدی رفع میکنه، اما من بیشتر بخاطر رایحه‌اش دوسش دارم",0,true,2025-03-09T12:08:53.2410826+00:00,خنثی,0.35,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,من همیشه این لوسیون. رو استفاده میکنم و خیلی هم خوشبو هست,0,false,2025-03-04T02:59:01.1708913+00:00,خنثی,0.35,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"اصلا نمیشه گفت بوی خوبی داره انگار بوی لباس نم دار‌میده 
اما چرب نیست و مرطوب کنندگی خوبی داره",0,true,2025-02-24T15:09:50.7020554+00:00,مثبت,0.67,محصول | اصل بودن کالا,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"اولین باره که سفارش دادم عالیه 
هم بوی خوبی داره هم پوست رو خیلی نرم و مرطوب میکنه",0,true,2025-02-14T01:48:18.6976404+00:00,مثبت,0.91,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,خیلی خوبه پارسال خریدم استفاده نکردم تا الان باز می‌خوام بخرم، خیلی نرم میکنه بافت سبکی هم داره,0,false,2025-01-06T20:50:08.4177385+00:00,مثبت,0.91,محصول | تحویل و ارسال,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,چرا این محصول افش کمه بیشترش کنید لطفا,0,true,2024-11-27T11:24:08.1824446+00:00,خنثی,0.35,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,سال هاست ازین محصول استفاده میکنم و به شدت راضیم، با برداشت حجم کمی از لوسیون قسمت عمده پوست رو مرطوب میکنه، برای پوست های خشک عالیه,0,true,2024-11-18T06:52:47.2149174+00:00,مثبت,0.95,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"این لوسیون سینرە خیلی خوبە،من چندین بار خریدمش 
یە مقدار کمیش قشنگ پوست رو مرطوب میکنه 
من پوست بدنم خشکه و بعد حموم با اینکه لوسیون میزدم ولی مثلا روز بعد باز خشک میشد پوستم 
اما این لوسیون کاملا نرم و مرطوب نگه میداره پوستو 
فقط اینکه یکم بوش گرمه،برای من که سردرد میشم با اینجور رایحهها،تو فصل تابستون نمیتونم استفادهش کنم 
ولی تو فصل سرد این مشکلو ندارم.",0,false,2024-09-28T23:10:40+00:00,ترکیبی,0.79,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,حجم زیاد ،بوی عالی و جذب بالا اصلا هم چرب نیست بنظر من که عالی بود لطفادوباره شارژش کنید ممنونم,0,true,2024-07-02T10:47:03+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,من اینو خریدم با توجه به نظرات ک گفتن خیلی خوشبو هه متاسفانه برای من اصلا خوشبو نبود و وقتی استفاده کردم حس کردم بوی لباسی میده ک نم داره خشک نشده و بو میده و خیلی از بوش بدم اومد ولی مرطوب کنندگیش خوب بود ولی چون بوش آزار دهنده بود برام خیلی خوشم نیومد ,0,true,2024-06-27T15:40:04+00:00,ترکیبی,0.79,محصول | اصل بودن کالا,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,این محصول برای صورت هم میشه استفاده کرد؟,0,false,2024-06-12T02:01:16+00:00,خنثی,0.35,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"فوق العاده خوشبو و نرم
",0,true,2024-05-14T18:09:47+00:00,مثبت,0.67,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"هم بوش عالیه 
هم فوق العاده پوست و بعد حمام نرم و لطیف میکنه",0,true,2023-11-28T00:11:53+00:00,مثبت,0.91,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"فوق العاده اس
بشدت خوشبو
اصلا احساس سنگینی و چربی و کشیدگی نداره
خارش بدنم خیلی بهتر شد
بنظرم جز بهترینا میشه گقت هست شامپو بدن سینره ها بشدت عالیه و بوی بشدت خوبی دارن واسه من که پوست حساس و خشکی دارم بشدت عالی بود
",0,false,2023-09-26T20:44:54+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,این لوسیون بشدت خوش بوعه نرمه من استفاده کردم بشدت کیفیت عالی داره بشدت توصیه میکنم پوستم خشک بود و بعد استفاده بهتر میشه,0,false,2023-09-19T23:48:41+00:00,مثبت,0.95,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,"شارژش کنید لطفا
",1,true,2023-08-05T00:32:05+00:00,خنثی,0.35,سایر,سایر
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,بوش عالیه . نرم میکنه پوست رو و عالیه,1,false,2023-07-30T17:16:30+00:00,مثبت,0.95,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,5 تا ستاره حقشه. بخاطر بوی خوبی که داره. از بافتش هم که هر چی بگم کم گفتم. کاملا نرم و لطیف و سریع جذب پوست میشه. برای طولانی مدت پوست رو لطیف و نرم می کنه. پیشنهاد می کنم حتما از این کرم استفاده کنید,2,false,2023-05-10T15:19:53+00:00,مثبت,0.79,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,من پوست بدنم خشکه بعد از حمام حتما لوسیون استفاده میکنم.و این کرم یکی از بهترینهایی بود که تا حالا داشتم.,1,true,2023-04-06T20:05:09+00:00,ترکیبی,0.66,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,سلام این یکی از بهترین کرم بدنی هست که گرفتن در واقع بهترین. واقعا عالیه خیلی راحت روی بدن پخش میشه و بوی عالی داره. عالی خوشحالم که اینو خریدم ,1,true,2023-03-20T19:38:59+00:00,مثبت,0.95,محصول,محصول
کرم بدن مغذی حجم 250 میلی لیتر,https://www.khanoumi.com/products/cinere-hydra-silk-nourishing-body-cream-20145,کرم بدن سینره خیلی خوبه واقعا محصول با کیفیتی هست 😍👍,45,false,2020-04-22T16:38:24+00:00,مثبت,0.79,محصول,محصول
پاک کننده آرایش چشم حساس,https://www.khanoumi.com/products/yves-rocher-gentle-makeup-remover-sensitive-eyes-20146,بار دوم که این محصول می گیرم پاک کنندگی خوبی داره ,3,true,2019-09-28T17:15:17+00:00,مثبت,0.67,محصول,محصول
پاک کننده آرایش چشم حساس,https://www.khanoumi.com/products/yves-rocher-gentle-makeup-remover-sensitive-eyes-20146,سلام من برای مواد ارایش غیر ضداب(معمولی) استفاده کردم اصلا راضی نبودم به سختی ارایش چشم رو پاک میکنه ,8,false,2019-02-04T16:34:12.3866667+00:00,منفی,0.79,محصول | اصل بودن کالا,اصل بودن کالا
رژلب مایع مات سوپر استی,https://www.khanoumi.com/products/maybelline-superstay-matte-ink-liquid-lipstick-20150,محصول خوبیه هم ماندگاره هم سبک از خانومی میخام رنهای دیگه اش و هم‌شارز کنه,81,true,2019-03-23T01:42:44.6766667+00:00,مثبت,0.67,محصول,محصول
رژلب مایع مات سوپر استی,https://www.khanoumi.com/products/maybelline-superstay-matte-ink-liquid-lipstick-20150,سلام لطفا رنگای دیگه ی این رژ رو همراه با تخفیف خوب بیارید,122,false,2018-12-10T03:04:51.8+00:00,مثبت,0.67,محصول | قیمت,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,وجود کنید لطفن این محصول عااالیه,0,false,2025-08-28T08:58:48.0343414+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,وجود کنید لطفن این محصول عااالیه,0,false,2025-08-28T08:58:42.3842711+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,وجود کنید لطفن این محصول عااالیه,0,false,2025-08-28T08:58:34.3824429+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,این محصول رو شارژ میکنید لطفا ؟,0,false,2024-12-10T06:58:10.9608874+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,این کرم پودر عالیه برای مهمونی و ... پوشش دهیش واقعا خوبه و جلوه ای که میده کاملا ماته من روشن ترین رنگش رو چند ساله میزنم منتها برای پوست چرب خوبه برای پوست خشک به هیچ وجه نزنید خشکی میده به پوستتون و همینطور روزانه استفاده نکنید بعد از طولانی مدت پوستو چروک و پیر میکنه,0,false,2024-10-31T10:03:42.7032594+00:00,مثبت,0.95,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,لطفا شارژ کنید ,0,false,2024-04-29T15:25:04+00:00,خنثی,0.35,سایر,سایر
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,"لطفا شماره 10 رو شارژ کنید 🙏🏻🙏🏻🙏🏻 
",0,false,2023-02-19T23:51:34+00:00,خنثی,0.35,سایر,سایر
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,لطفااااااا شارژ کنید ,0,false,2022-12-25T19:49:04+00:00,خنثی,0.35,سایر,سایر
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,"این کرم پودر عااااالیه
سپاس",9,false,2019-11-04T02:25:15+00:00,مثبت,0.67,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,کاراملی رو  بخرید شاید تموم شن کامل دوباره شارژ بشن,20,false,2019-04-29T11:11:42.04+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,لطفا موجودش کنید,120,false,2019-04-05T19:32:03.97+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,بقیه رنگ هاشم موجود کنید,103,false,2019-03-18T22:50:27.7566667+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,"خواااهش ميكنم شارژ كنيد شماره ١٠ رو 
خيلي وقته منتظريم ",87,false,2019-02-01T22:53:45.1533333+00:00,خنثی,0.35,سایر,سایر
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,لطفا لطفا تا عید رنگت رو شارژ کنید لطفا مخصوصا شماره ۲۸ و ۲۱ خیلی وقت منتظرم,74,false,2019-01-30T11:40:45.6066667+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151, لطفا رنگ هاي ديگه ي كرمپودر رو شارژ كنيد,46,false,2019-01-29T15:16:27.0966667+00:00,خنثی,0.35,محصول,محصول
کرم پودر سوپراستی 24 ساعته,https://www.khanoumi.com/products/maybelline-super-stay-full-coverage-foundation-20151,لطفا رنگ گندمی هم شارژ کنید خیلی وقته در انتظاریم,9,true,2019-01-27T16:05:54.94+00:00,خنثی,0.35,محصول,محصول
