نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,عاااالیه,0,true,2025-03-07T16:56:04.0559889+00:00,خنثی,0.35,سایر,سایر
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,یه ضدآفتاب عالی، سبک و اصلا احساس چربی نمیده,0,true,2025-03-03T22:58:40.2439126+00:00,مثبت,0.79,اصل بودن کالا,اصل بودن کالا
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,من پوست جوش دار و چربی دارم فینیشش براق بود و انگار پوستم و بدتر چرب میکرد زیاد خوشم نیومد ازش,0,true,2025-03-03T11:22:03.6924032+00:00,منفی,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,عالی بود دوستش داشتم,0,true,2025-03-02T11:44:35.104104+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,من پوست چرب و حساس جوش داری دارم. این تنها صد افتابیه ک عالیه سبکه احساس سنگینی نمیکنی پوست عرق نمیکنه و زود جذب میشه عالیه,0,false,2025-02-28T22:31:39.2682609+00:00,مثبت,0.95,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,لطفاً تخفیف60 درصدی بزارید,0,false,2025-02-25T12:49:15.942111+00:00,خنثی,0.35,قیمت,قیمت
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,این ضدآفتاب نوع بی رنگش برای من اوکی بود هیچ جوشی نزدم باهاش. ولی یه فینیش براق میده به صورت که خب من اوکی بودم باهاش. هم این ضدآفتاب رو گرفتم و هم فلوئید مای تعریف مای رو که زیاد شنیدم اما جوش زا بودن یا نبودنش رو نمی‌دونم هنوز استفاده نکردم. از نظر ترکیبات واقعا فلوئید مای عالیه.,0,true,2025-02-22T15:37:11.6611116+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,مرسی,0,false,2025-02-20T21:07:19.3149519+00:00,مثبت,0.67,سایر,سایر
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,من بی رنگ این محصول رو از بیرون گرفتم مواد سرطان زا داره حاوی پارابنه رو صورت هم یک برق میندازه,0,false,2025-02-20T11:56:14.6845661+00:00,خنثی,0.35,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,سلام لطفاً تخفیف پنجاه درصدی بزارید,0,false,2025-02-19T15:06:04.2273871+00:00,خنثی,0.35,قیمت,قیمت
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,خیلی عالیه فوق العاده سبکه و زود جذبه اصلا رد سفیدی نداره بوی بد نداره و حممشم خوبه,0,true,2025-02-19T09:27:20.7874394+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,لطفن تخفیف 50درصدی بذارین,0,true,2025-02-16T11:35:59.412708+00:00,خنثی,0.35,قیمت,قیمت
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,با سلام، من بی رنگشو گرفتم به نظر من عالیه چون هم فاقد چربیه هم رد سفیدی نمیزاره هم زود جذب میشه ، من که ازش راضیم ممنون از خانومی,0,true,2025-02-14T11:14:49.5732532+00:00,مثبت,0.95,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,خیلی خووووبه سریع جذب پوست میشه برای پوست مختلط و چرب عالیه,0,true,2025-02-13T05:44:28.8207243+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,خوبه رد سفیدی نمیندازه ، پوست پوست نمیشه ، زود جذب میشه ، بوی ملایم و قشنگی ام داره,0,true,2025-02-12T17:04:36.8417091+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,میشه تخفیف بیشتری روی این محصول بذارید لطفااا با سپاس فراوان از تیم خانومی,0,true,2025-02-12T08:40:10.9174098+00:00,مثبت,0.67,محصول | قیمت,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,کاملا جذب میشه..چرب نیست ..رد سفیدی نداره..بافتش ژل کرمیه..راضیم ازش,0,true,2025-02-11T17:12:24.0348993+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,پوست چربی دارم و انواع برندای ایرانی و خارجی که گرون تر از اینن امتحان کردم،به جرات میتونم بگم بهترینه،نه پوستو چرب میکنه و نه باعث جوش میشه،قیمتش خوبه اگه هر روز بالانره سفیدک نمیزنه و بافت سبکی داره و زود جذبه،خاصیت ضد افتابی خوبیم داره،بی رنگ .رنگیشو استفاده نکردم و نظری ندارم دربارش,0,true,2025-02-08T15:42:28.9882051+00:00,مثبت,0.95,محصول | قیمت,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,پوست من چربی ضد آفتاب خوبیه اما روی پوست من‌سنگینی میکنه و بعد از زدن‌پوستم براق میشه و دست میزنم حالت چسبناکه بوی خوبی داره ولی جوری نیست که هی بشه تمدید کرد,0,true,2025-02-06T06:48:17.0933031+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"باسلام از این کرم راضی ام.برای من خیلی عالی جواب داد.
به موقع بدستم رسید.مننون از سایت خانمی.
6 ماه دهرم استفاده میکنم وخیلی خوب رو پوستم میشینه",0,false,2025-02-04T05:55:30.3608153+00:00,مثبت,0.95,محصول | تحویل و ارسال,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,خیلی ضدآفتاب خوبیه من بارها شارژش کردم,0,true,2025-02-01T11:56:14.2619368+00:00,مثبت,0.67,سایر,سایر
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,اصلا خوب نیست,0,true,2025-01-30T00:25:56.2299906+00:00,منفی,0.79,اصل بودن کالا,اصل بودن کالا
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,به توصیه دکترم استفاده کردم عالیه,0,true,2025-01-28T14:57:35.3813921+00:00,مثبت,0.91,سایر,سایر
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,رنگ 2 لطفا موجود شه,0,false,2025-01-28T03:15:11.8158895+00:00,خنثی,0.35,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,خیلی خوبه جذب عالی داره,0,true,2025-01-27T20:53:08.8927286+00:00,مثبت,0.95,سایر,سایر
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"خیلییییییی خوبه و اصلا و ابدا چربی نداره
من بی رنگ رو استفاده میکنم و از توصیه دکتر پوست شروعش کردم ولی الان شیشمین باره که تمدیدش میکنم",0,true,2025-01-27T17:07:23.1035415+00:00,مثبت,0.95,محصول | اصل بودن کالا,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,برای پوست چرب زیاد جالب نیس خیلی برق میندازه چربم هست ولی حجم خوبی داره و میشه خیلی ازش استفاده کرد,0,true,2025-01-27T08:57:37.3154611+00:00,مثبت,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,من چندین بار خریدم ،پوست من مختلط دهیدراته اس ،این ضد افتاب عالیه..رد سفیدی نمیندازه،چرب نیست ونمی ماسه، پیل نمیشه و خیلی سبک و عالیه,0,true,2025-01-26T21:45:31.2560566+00:00,مثبت,0.95,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,این ضد افتاب فاقد چربی هست و برای اشخاصی که پوست چرب دارن یا منافذشون بازه عالیه,0,true,2025-01-24T22:53:44.4117944+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,رنگی‌موجود کنین سبد خریدم مونده,0,false,2025-01-24T12:02:26.6783798+00:00,منفی,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,بوی عالی داره و جوش نمیزنه,0,true,2025-01-22T19:53:35.0364394+00:00,مثبت,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,والا مسخره کردین هیچ وقت رنگ ضد آفتابی رو که میخوام موجود نیست,0,false,2025-01-22T16:05:32.9877282+00:00,خنثی,0.35,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"به شخص خودم واقعا راضیم ازش 
تا به الان از هر ضد افتابی استفاده کردم باعث جوش زدن پوستم میشد ولی این عالیه",0,true,2025-01-21T08:30:44.7687615+00:00,مثبت,0.95,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,واقعا اولین ضد آفتابه که ازض راضیم رد سفیدی اصلا نمیندازه خیلی سبکه به ثانیه نمیکشه آب میشه جذب پوست میشه,0,true,2025-01-15T23:16:57.9234384+00:00,مثبت,0.67,محصول | اصل بودن کالا,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,واقعا جنسش عالیه هم پوستو سفید شفاف میکنه و اصلا رد سفیدی نمیزاره من پوستم به شدت چربه ولی کامل چربی پوستمو میگیره وجوش نمیزنه باهاش,0,true,2025-01-13T09:11:43.400275+00:00,مثبت,0.91,محصول | اصل بودن کالا,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,من ازش راضی بودم واقعا پوستمم چربه و مشکلی باهاش نداشتم,0,true,2025-01-12T20:47:06.1638684+00:00,مثبت,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"اصلا مناسب پوست چرب نیست 
خیلی خیلیییییی چربه و برق میندازه و اصلا جذب نمیشه 
دیگه نمیخرم",0,false,2025-01-10T16:30:57.2625665+00:00,خنثی,0.35,اصل بودن کالا | محصول,اصل بودن کالا
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,واقعا عالیه نه الکی چربه نه رد سفیدی داره,0,true,2025-01-10T10:45:04.096666+00:00,مثبت,0.79,سایر,سایر
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"ببخشید ی سوال من تا حالا نخریدم این ضد افتاب رو میخوام بدونم بی رنگش سفید نمیشه روی پوست؟ کامل بی رنگه؟
چون من قبلا یک برند دیگه خریدم بهم گفتن بی رنگه  ولی روی پوست که زدم کامل سفیدیش میمونه
ممنون میشم کسی راهنمایی کنه",0,false,2025-01-08T10:51:24.5561303+00:00,ترکیبی,0.71,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,خیلی خوب بود زود جذب شد و بوی خوبی داشت,0,true,2025-01-07T08:50:17.7685632+00:00,مثبت,0.95,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,لطفا دوباره تخفیف 50 درصد بزارین,0,false,2025-01-07T07:36:47.5148676+00:00,خنثی,0.35,قیمت,قیمت
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,پس کی رنگیش رو شارژ میکنید شارژ کنید لطفا,0,false,2025-01-05T16:24:58.4882527+00:00,خنثی,0.35,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"چند ساله که تنها ضد افتاب بیرنگی ک استفاده میکنم همینه  رد سفیدی نمیندازه  برق نمیفته 
خیلی زود جذبه خیلی سبکه بهترینه پوستمم چربه",0,true,2025-01-05T07:26:37.7774886+00:00,مثبت,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,لطفاً مجدداً تخفیف 50درصد بزارین سبد خریدم ناقص موند.,0,false,2025-01-04T08:53:56.1456538+00:00,منفی,0.67,محصول | قیمت,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,در یک کلمه میتونم بگم افتضاح صورتم شد پر از جوش های زیر پوستی,0,true,2025-01-04T05:57:35.3808675+00:00,منفی,0.67,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,مدل بی رنگش رو سالهاست که میزنم و بسیار بسیار ازش راضیم. واسه من بهترین ضد آفتاب بوده. بافتش ژلیه و سبکه و زودجذبه و اصلا رد نمیندازه. بعد از استفاده یکم مات میکنه پوست رو که من دوست دارم.,0,false,2025-01-03T19:43:37.3702027+00:00,مثبت,0.79,محصول | اصل بودن کالا,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,چراانقدر زود تخفیف 50٪ برداشتین؟؟!!! سبدخریدم ناقص موند!,0,false,2025-01-01T17:35:53.9374028+00:00,منفی,0.67,محصول | قیمت,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,"من بی رنگ رو چند ساله استفاده میکنم و محشره 
خیلی سبک و عالیه",0,true,2025-01-01T11:16:03.5653045+00:00,مثبت,0.79,محصول,محصول
ژل کرم ضد آفتاب مدل SPF50 Oil Free مناسب پوست چرب,https://www.khanoumi.com/products/syn-skin-syn-shield-oil-free-sun-screen-cream-gel-spf50-28026,سلام لطفا تخفیفش بیشتر کنید فقط بی رنگش موجود خرید بزنم,0,false,2025-01-01T11:13:37.5833706+00:00,خنثی,0.35,محصول | قیمت,محصول
ماسک مو سیلکراتین صاف کننده 500 میل,https://www.khanoumi.com/products/energy-cosmetics-silkeratine-smoothing-hair-mask-500ml-28237,باورم نمیشه موهای سالم منو پر از موخوره کرد...,3,true,2020-08-20T15:38:21+00:00,خنثی,0.35,محصول,محصول
سرم مو کلاژن 100 میل,https://www.khanoumi.com/products/energy-cosmetics-restructuring-serum-with-collagen-100ml-28239,خیلی از این سرم موراضی بودم,5,false,2020-06-06T17:51:57+00:00,مثبت,0.67,محصول,محصول
کرم حالت دهنده مو آلوئه ورا 300 میل,https://www.khanoumi.com/products/energy-cosmetics-aloe-vera-leave-in-conditioner-300ml-28241,من موهام فره. ازین کرم مو بعد از حمام روی موهای نم دارم استفاده میکنم.خیلی خوب فرشو نگه میداره و کار کرم های گرون قیمتو انجام میده دقیقا..فقط امیدوارم ک آبرسانیشم به خوبی حالت دهندگیش باشه  ,0,true,2023-10-03T20:19:11+00:00,مثبت,0.91,محصول | قیمت,محصول
